457546723,-1225009356,80448,339,39
457546713,-1225009339,80471,316,34
457546694,-1225009329,81671,317,32
457546675,-1225009318,82432,314,32
457546658,-1225009309,82459,280,31
457546635,-1225009300,83002,306,28
457546614,-1225009291,82609,355,31
457546596,-1225009283,82668,336,35
457546578,-1225009272,83402,295,34
457546565,-1225009260,83563,142,30
457546542,-1225009244,84412,215,14
457546521,-1225009224,84571,295,21
457546505,-1225009209,84798,324,30
457546487,-1225009196,85235,362,32
457546471,-1225009183,85753,343,36
457546458,-1225009175,85695,331,34
457546437,-1225009169,86195,443,33
457546424,-1225009166,85275,514,44
457546414,-1225009161,85306,530,51
457546406,-1225009158,84998,543,53
457546396,-1225009153,85053,569,54
457546387,-1225009149,84758,635,57
457546380,-1225009144,83871,683,64
457546374,-1225009140,83972,687,68
457546184,-1225008985,93169,1034,69
457546170,-1225008966,93742,1330,274
457546214,-1225008977,93216,1665,293
457546290,-1225009017,93255,2038,344
457546336,-1225009030,92779,2537,354
457546332,-1225009016,92794,2597,423
457546339,-1225008996,93526,2412,459
457546333,-1225008966,93953,2135,422
457546324,-1225008951,94439,1495,396
457546321,-1225008932,94459,1262,307
457546328,-1225008928,94102,1055,270
457546341,-1225008929,93839,858,264
457546351,-1225008926,93662,632,314
457546351,-1225008908,93815,739,362
457546367,-1225008909,93585,819,299
457546387,-1225008919,93293,781,260
457546387,-1225008925,93204,554,280
457546383,-1225008918,93325,535,291
457546373,-1225008910,93631,510,277
457546356,-1225008903,93832,577,246
457546336,-1225008893,93886,587,220
457546311,-1225008878,94080,533,214
457546293,-1225008868,94431,535,193
457546283,-1225008868,94600,615,177
457546266,-1225008870,94389,682,191
457546250,-1225008870,94288,720,198
457546240,-1225008872,94460,784,196
457546224,-1225008874,94495,798,189
457546207,-1225008872,94567,848,183
457546189,-1225008874,94558,868,181
457546162,-1225008873,94547,868,177
457546123,-1225008868,94455,1019,169
457546088,-1225008865,94360,1130,175
457546062,-1225008867,94226,1114,177
457546041,-1225008867,94189,1076,173
457546023,-1225008875,94267,1063,171
457546013,-1225008881,94315,1023,162
457546001,-1225008886,94255,1069,157
457545990,-1225008895,94386,1173,160
457545975,-1225008900,94532,1421,166
457545969,-1225008907,94742,1541,182
457545967,-1225008910,94934,1474,186
457545967,-1225008918,95103,1517,177
457545968,-1225008920,95085,1415,175
457545961,-1225008918,94976,1461,167
457545961,-1225008917,94756,1407,172
457545961,-1225008920,94493,1276,168
457545958,-1225008924,94349,1298,158
457545957,-1225008924,94344,1394,157
457545953,-1225008926,94185,1456,157
457545945,-1225008929,93859,1562,159
457545940,-1225008920,93911,1661,173
457545940,-1225008917,93795,1569,177
457545943,-1225008910,93903,1454,170
457545947,-1225008911,93715,1342,155
457545949,-1225008912,93544,1334,147
457545946,-1225008911,93432,1416,147
457545942,-1225008910,93344,1499,153
457545939,-1225008914,93058,1485,159
457545937,-1225008916,92735,1590,160
457545938,-1225008919,92420,1451,170
457545940,-1225008920,92214,1309,159
457545945,-1225008922,91930,1120,144
457545952,-1225008929,91593,893,126
457545963,-1225008938,91255,587,106
457545974,-1225008946,91013,277,82
457545982,-1225008954,90730,186,60
457545987,-1225008960,90280,325,53
457546027,-1225008984,89796,1415,62
457546026,-1225008994,89251,1403,152
457546020,-1225009002,88845,1271,152
457546007,-1225009006,88425,1026,138
457546001,-1225009009,88056,880,115
457546001,-1225009008,87706,810,99
457545996,-1225009008,87190,774,92
457545989,-1225009013,86690,639,88
457545974,-1225009015,86301,443,76
457545959,-1225009022,85756,391,60
457545953,-1225009019,85342,246,59
457545936,-1225009013,84985,193,54
457545926,-1225009006,85050,470,54
457545884,-1225009008,84045,1065,69
457545859,-1225009006,83461,1302,135
457545857,-1225008999,83836,1298,166
457545861,-1225008995,84191,1159,160
457545852,-1225008984,84287,1175,143
457545837,-1225008984,83856,1148,137
457545816,-1225008987,83473,1201,134
457545794,-1225008988,83049,1243,136
457545773,-1225008984,82869,1370,138
457545754,-1225008978,82752,1431,148
457545734,-1225008968,82826,1571,151
457545718,-1225008965,82826,1569,162
457545715,-1225008964,82924,1467,161
457545708,-1225008961,83031,1440,151
457545697,-1225008956,83044,1427,148
457545678,-1225008955,82725,1455,146
457545665,-1225008957,82504,1442,149
457545652,-1225008955,82404,1404,148
457545643,-1225008953,82389,1372,144
457545633,-1225008946,82385,1394,141
457545620,-1225008939,82416,1508,142
457545609,-1225008932,82482,1591,153
457545599,-1225008931,82445,1562,161
457545592,-1225008927,82478,1562,159
457545585,-1225008925,82473,1537,158
457545576,-1225008927,82300,1453,156
457545566,-1225008925,82174,1447,148
457545556,-1225008920,82134,1416,147
457545550,-1225008916,82186,1401,144
457545545,-1225008913,82294,1384,143
457545535,-1225008902,82509,1549,141
457545527,-1225008892,82745,1611,157
457545520,-1225008892,82885,1574,162
457545513,-1225008900,82920,1509,159
457545503,-1225008901,83044,1504,152
457545497,-1225008895,83201,1419,151
457545490,-1225008888,83303,1444,143
457545483,-1225008882,83457,1486,146
457545476,-1225008875,83560,1505,150
457545470,-1225008868,83655,1521,152
457545461,-1225008869,83626,1539,154
457545452,-1225008872,83544,1513,155
457545443,-1225008872,83475,1572,153
457545431,-1225008876,83362,1616,158
457545423,-1225008881,83328,1604,163
457545418,-1225008882,83296,1491,161
457545414,-1225008884,83208,1463,150
457545411,-1225008881,83211,1431,147
457545405,-1225008884,83126,1405,144
457545399,-1225008886,83030,1407,141
457545392,-1225008885,82937,1436,142
457545384,-1225008889,82859,1454,144
457545375,-1225008892,82794,1494,146
457545368,-1225008899,82747,1475,150
457545362,-1225008904,82730,1464,148
457545357,-1225008904,82734,1405,147
457545351,-1225008901,82777,1347,141
457545343,-1225008898,82817,1401,135
457545335,-1225008893,82877,1525,141
457545328,-1225008889,82965,1566,153
457545320,-1225008886,83068,1608,157
457545311,-1225008882,83219,1609,161
457545304,-1225008882,83269,1597,161
457545296,-1225008883,83282,1600,160
457545289,-1225008882,83341,1549,161
457545282,-1225008883,83343,1535,155
457545279,-1225008883,83362,1435,154
457545272,-1225008879,83406,1368,144
457545265,-1225008873,83457,1392,138
457545256,-1225008866,83590,1467,140
457545245,-1225008863,83701,1523,147
457545236,-1225008865,83691,1532,153
457545230,-1225008871,83648,1487,154
457545223,-1225008873,83691,1413,150
457545213,-1225008868,83720,1440,142
457545205,-1225008866,83765,1406,145
457545197,-1225008866,83754,1375,141
457545187,-1225008862,83772,1458,138
457545180,-1225008860,83767,1450,146
457545171,-1225008859,83765,1471,146
457545164,-1225008864,83733,1425,148
457545157,-1225008866,83674,1420,143
457545147,-1225008867,83627,1459,143
457545140,-1225008872,83535,1430,147
457545136,-1225008868,83408,1397,144
457545128,-1225008869,83455,1414,141
457545119,-1225008869,83454,1440,142
457545111,-1225008871,83482,1464,145
457545104,-1225008872,83417,1531,147
457545089,-1225008876,83539,1643,154
457545071,-1225008879,83782,1736,165
457545066,-1225008885,83919,1576,174
457545066,-1225008887,84011,1364,158
457545062,-1225008890,84141,1275,137
457545054,-1225008892,84305,1267,128
457545045,-1225008892,84368,1318,127
457545035,-1225008894,84441,1368,132
457545029,-1225008897,84424,1410,137
457545021,-1225008899,84428,1468,141
457545008,-1225008899,84552,1564,147
457545000,-1225008900,84551,1616,156
457544993,-1225008902,84574,1609,162
457544985,-1225008907,84671,1566,161
457544984,-1225008910,84624,1459,157
457544985,-1225008911,84543,1293,146
457544981,-1225008911,84529,1245,129
457544974,-1225008913,84578,1264,125
457544965,-1225008911,84622,1374,126
457544956,-1225008908,84628,1485,137
457544945,-1225008909,84640,1622,148
457544936,-1225008910,84659,1661,162
457544932,-1225008910,84661,1566,166
457544932,-1225008915,84655,1365,157
457544929,-1225008919,84720,1190,137
457544922,-1225008919,84816,1189,119
457544915,-1225008917,84924,1255,119
457544909,-1225008920,84924,1351,126
457544904,-1225008920,84864,1435,135
457544902,-1225008915,84798,1454,144
457544896,-1225008911,84797,1523,145
457544891,-1225008909,84852,1523,152
457544886,-1225008911,84874,1557,152
457544881,-1225008910,84849,1582,156
457544878,-1225008910,84797,1588,158
457544876,-1225008910,84809,1501,159
457544866,-1225008904,84962,1509,150
457544863,-1225008900,85009,1386,151
457544857,-1225008891,85075,1414,139
457544854,-1225008887,85064,1438,141
457544850,-1225008884,85026,1482,144
457544848,-1225008883,84930,1473,148
457544840,-1225008875,85052,1494,147
457544836,-1225008871,85067,1447,149
457544838,-1225008871,84940,1347,145
457544835,-1225008869,84938,1291,135
457544829,-1225008866,85032,1297,129
457544825,-1225008865,84961,1380,130
457544820,-1225008861,84913,1437,138
457544814,-1225008859,84896,1470,144
457544803,-1225008858,84958,1538,147
457544794,-1225008858,84972,1583,154
457544788,-1225008856,84946,1619,158
457544784,-1225008854,84908,1568,162
457544777,-1225008853,84881,1581,157
457544774,-1225008855,84747,1554,158
457544770,-1225008857,84692,1471,155
457544767,-1225008857,84658,1383,147
457544763,-1225008854,84630,1354,138
457544758,-1225008852,84580,1378,135
457544756,-1225008853,84453,1382,138
457544752,-1225008852,84382,1444,138
457544745,-1225008851,84351,1554,144
457544740,-1225008849,84293,1578,155
457544740,-1225008846,84173,1474,158
457544740,-1225008844,84098,1369,147
457544740,-1225008846,84014,1262,137
457544735,-1225008844,83953,1338,126
457544731,-1225008842,83825,1404,134
457544728,-1225008839,83723,1467,140
457544724,-1225008836,83618,1533,147
457544720,-1225008833,83541,1572,153
457544716,-1225008830,83523,1524,157
457544710,-1225008829,83513,1553,152
457544705,-1225008829,83484,1549,155
457544702,-1225008831,83443,1443,155
457544698,-1225008830,83392,1391,144
457544690,-1225008826,83405,1417,139
457544683,-1225008823,83343,1460,142
457544674,-1225008820,83290,1569,146
457544665,-1225008819,83255,1596,157
457544654,-1225008820,83223,1668,160
457544646,-1225008819,83247,1599,167
457544638,-1225008817,83279,1532,160
457544633,-1225008817,83272,1439,153
457544627,-1225008817,83280,1391,144
457544620,-1225008814,83273,1458,139
457544613,-1225008812,83280,1452,146
457544606,-1225008814,83201,1482,145
457544600,-1225008818,83145,1476,148
457544591,-1225008819,83146,1559,148
457544579,-1225008814,83179,1715,156
457544569,-1225008810,83178,1815,172
457544563,-1225008810,83194,1686,181
457544564,-1225008816,83133,1407,169
457544563,-1225008815,83069,1227,141
457544556,-1225008812,82999,1285,123
457544548,-1225008810,82908,1416,129
457544543,-1225008809,82971,1323,142
457544539,-1225008812,82933,1235,132
457544534,-1225008813,82882,1267,124
457544525,-1225008811,82891,1372,127
457544515,-1225008812,82868,1525,137
457544500,-1225008813,82950,1645,153
457544492,-1225008815,83007,1575,165
457544491,-1225008819,82916,1319,158
457544494,-1225008824,82819,1063,132
457544493,-1225008822,82796,950,106
457544486,-1225008820,82865,988,95
457544477,-1225008821,82936,1124,99
457544469,-1225008823,82912,1286,112
457544464,-1225008826,82858,1346,129
457544458,-1225008826,82851,1309,135
457544449,-1225008822,82917,1357,131
457544437,-1225008818,83039,1469,136
457544429,-1225008814,83073,1463,147
457544427,-1225008810,82996,1335,146
457544425,-1225008807,82889,1248,134
457544423,-1225008802,82882,1158,125
457544417,-1225008795,82885,1197,116
457544408,-1225008790,82972,1204,120
457544401,-1225008787,83018,1195,120
457544393,-1225008783,83047,1220,120
457544389,-1225008782,82985,1177,122
457544384,-1225008776,82996,1174,118
457544376,-1225008765,83106,1236,117
457544373,-1225008756,83148,1184,124
457544371,-1225008750,83099,1149,119
457544369,-1225008747,83049,1086,115
457544367,-1225008737,83051,1112,109
457544361,-1225008728,83107,1148,111
457544357,-1225008722,83067,1192,115
457544350,-1225008717,83067,1212,119
457544341,-1225008710,83101,1316,121
457544336,-1225008703,83051,1300,132
457544330,-1225008695,82997,1345,130
457544324,-1225008688,83002,1368,134
457544317,-1225008681,83049,1367,137
457544313,-1225008676,83073,1271,137
457544315,-1225008672,83027,1131,127
457544313,-1225008664,83086,1100,113
457544309,-1225008652,83101,1208,110
457544304,-1225008641,83097,1270,121
457544302,-1225008633,83036,1292,127
457544296,-1225008628,83055,1242,129
457544292,-1225008623,83060,1168,124
457544291,-1225008617,82975,1146,117
457544290,-1225008608,82918,1192,115
457544287,-1225008599,82919,1198,119
457544283,-1225008591,82933,1194,120
457544277,-1225008584,82971,1183,119
457544273,-1225008576,83015,1137,118
457544271,-1225008569,83031,1101,114
457544270,-1225008560,82973,1194,110
457544269,-1225008555,82924,1122,119
457544267,-1225008548,82886,1101,112
457544264,-1225008538,82840,1172,110
457544261,-1225008527,82840,1245,117
457544259,-1225008514,82862,1346,124
457544256,-1225008502,82871,1379,135
457544254,-1225008492,82864,1381,138
457544255,-1225008485,82796,1329,138
457544257,-1225008480,82713,1241,133
457544257,-1225008474,82740,1164,124
457544260,-1225008465,82712,1194,116
457544263,-1225008458,82664,1194,119
457544262,-1225008449,82669,1204,119
457544262,-1225008438,82667,1282,120
457544264,-1225008432,82632,1253,128
457544268,-1225008428,82604,1203,125
457544270,-1225008421,82619,1166,120
457544271,-1225008414,82621,1171,117
457544276,-1225008409,82605,1149,117
457544281,-1225008409,82567,1022,115
457544282,-1225008397,82577,1091,102
457544281,-1225008385,82570,1130,109
457544283,-1225008377,82531,1124,113
457544286,-1225008371,82474,1134,112
457544285,-1225008365,82414,1066,113
457544287,-1225008360,82380,1046,107
457544294,-1225008360,82302,959,105
457544298,-1225008354,82257,986,96
457544303,-1225008350,82201,992,99
457544305,-1225008346,82169,961,99
457544307,-1225008342,82132,927,96
457544311,-1225008337,82097,971,93
457544314,-1225008330,82053,1022,97
457544321,-1225008326,81964,1044,102
457544320,-1225008320,81936,1031,105
457544323,-1225008315,81905,1035,103
457544328,-1225008313,81880,1033,104
457544336,-1225008315,81840,972,104
457544342,-1225008317,81828,918,98
457544348,-1225008315,81792,933,92
457544352,-1225008308,81801,992,94
457544361,-1225008307,81797,1063,100
457544365,-1225008305,81804,1022,107
457544364,-1225008304,81822,899,102
457544369,-1225008302,81820,906,90
457544372,-1225008302,81763,815,91
457544375,-1225008301,81720,738,82
457544379,-1225008303,81681,676,74
457544389,-1225008306,81670,771,68
457544400,-1225008308,81639,903,78
457544408,-1225008311,81616,924,91
457544411,-1225008313,81637,843,93
457544413,-1225008318,81740,833,85
457544419,-1225008321,81746,841,83
457544422,-1225008324,81741,814,84
457544424,-1225008325,81730,748,82
457544429,-1225008325,81715,773,75
457544437,-1225008325,81731,877,77
457544439,-1225008326,81687,815,88
457544440,-1225008328,81638,704,82
457544441,-1225008330,81641,673,71
457544446,-1225008331,81681,730,68
457544448,-1225008330,81704,714,73
457544449,-1225008328,81682,701,72
457544451,-1225008327,81646,681,70
457544454,-1225008327,81586,657,68
457544456,-1225008326,81541,659,66
457544459,-1225008325,81487,663,66
457544461,-1225008326,81448,631,67
457544462,-1225008327,81351,513,64
457544464,-1225008326,81387,513,53
457544468,-1225008327,81418,525,52
457544473,-1225008327,81420,600,53
457544480,-1225008329,81400,677,61
457544483,-1225008328,81377,661,68
457544487,-1225008327,81306,671,67
457544492,-1225008328,81247,671,68
457544499,-1225008330,81197,746,68
457544504,-1225008330,81160,724,76
457544504,-1225008329,81128,600,73
457544504,-1225008328,81093,447,61
457544511,-1225008329,81014,503,46
457544521,-1225008327,81000,640,52
457544527,-1225008325,80972,706,65
457544529,-1225008323,80928,672,71
457544529,-1225008322,80870,588,68
457544530,-1225008320,80842,540,60
457544532,-1225008321,80775,492,56
457544535,-1225008320,80720,498,51
457544538,-1225008321,80667,491,52
457544539,-1225008321,80650,455,52
457544539,-1225008318,80614,465,48
457544537,-1225008314,80610,439,49
457544538,-1225008312,80626,458,47
457544543,-1225008313,80625,521,48
457544548,-1225008316,80609,565,54
457544552,-1225008317,80611,565,59
457544552,-1225008315,80619,554,59
457544550,-1225008310,80650,523,57
457544552,-1225008309,80615,502,54
457544557,-1225008310,80580,527,53
457544560,-1225008311,80604,510,55
457544561,-1225008313,80699,441,53
457544565,-1225008317,80762,512,46
457544569,-1225008322,80785,566,52
457544571,-1225008325,80769,572,57
457544574,-1225008326,80751,562,58
457544576,-1225008324,80770,507,57
457544580,-1225008324,80754,555,51
457544583,-1225008324,80742,585,56
457544583,-1225008321,80768,529,59
457544581,-1225008319,80810,438,54
457544582,-1225008317,80779,411,45
457544584,-1225008318,80720,398,42
457544585,-1225008318,80671,358,41
457544590,-1225008318,80644,452,38
457544592,-1225008320,80676,416,47
457544593,-1225008321,80709,415,43
457544593,-1225008318,80712,408,43
457544595,-1225008317,80696,471,42
457544599,-1225008317,80665,529,48
457544604,-1225008318,80692,566,54
457544607,-1225008317,80779,608,57
457544612,-1225008318,80815,622,61
457544611,-1225008316,80786,533,62
457544609,-1225008315,80800,422,53
457544606,-1225008314,80843,349,42
457544606,-1225008313,80871,337,35
457544606,-1225008313,80896,339,34
457544606,-1225008312,80912,295,34
457544604,-1225008313,80916,231,30
457544602,-1225008313,80945,194,23
457544603,-1225008313,80998,254,20
457544610,-1225008315,81009,422,25
457544613,-1225008316,81025,471,42
457544613,-1225008315,81032,418,47
457544613,-1225008313,81058,404,42
457544613,-1225008312,81077,363,40
457544616,-1225008309,81174,467,36
457544615,-1225008305,81243,439,47
457544615,-1225008303,81216,409,44
457544616,-1225008303,81121,387,41
457544615,-1225008303,81059,305,39
457544615,-1225008304,81095,267,31
457544615,-1225008305,81129,285,27
457544617,-1225008302,81130,305,29
457544619,-1225008302,81131,333,31
457544620,-1225008303,81120,324,34
457544619,-1225008302,81103,280,33
457544617,-1225008301,81069,224,29
457544616,-1225008302,81012,181,24
457544613,-1225008303,80959,134,20
457544616,-1225008305,80870,161,17
457544624,-1225008308,80744,284,20
457544631,-1225008315,80637,415,32
457544639,-1225008320,80596,549,45
457544642,-1225008324,80624,582,57
457544642,-1225008325,80667,513,60
457544640,-1225008326,80706,435,53
457544639,-1225008327,80724,356,46
457544644,-1225008330,80588,410,38
457544644,-1225008331,80595,386,44
457544646,-1225008335,80642,440,42
457544646,-1225008341,80710,485,47
457544646,-1225008343,80809,485,50
457544644,-1225008345,80935,473,50
457544644,-1225008348,80984,455,48
457544644,-1225008349,81012,403,46
457544644,-1225008352,81017,393,41
457544638,-1225008356,81025,367,40
457544635,-1225008358,81032,325,38
457544636,-1225008358,81079,259,34
457544636,-1225008360,81112,256,28
457544639,-1225008362,81113,292,27
457544645,-1225008362,81204,422,30
457544645,-1225008363,81207,392,43
457544642,-1225008362,81194,287,40
457544638,-1225008363,81215,233,30
457544636,-1225008363,81258,218,25
457544640,-1225008363,81360,285,24
457544641,-1225008362,81382,301,30
457544641,-1225008361,81380,308,31
457544639,-1225008360,81402,251,32
457544638,-1225008363,81302,187,27
457544632,-1225008361,81317,54,22
457544635,-1225008363,81388,152,13
457544645,-1225008366,81408,404,19
457544654,-1225008367,81319,566,42
457544652,-1225008367,81296,450,58
457544651,-1225008368,81341,426,47
457544645,-1225008366,81466,287,44
457544644,-1225008365,81557,256,31
457544645,-1225008364,81651,301,27
457544649,-1225008368,81732,399,31
457544653,-1225008370,81740,458,40
457544655,-1225008370,81734,468,46
457544658,-1225008372,81716,477,47
457544656,-1225008372,81762,405,48
457544656,-1225008377,81791,410,41
457544660,-1225008383,81795,535,42
457544662,-1225008387,81833,588,54
457544661,-1225008388,81891,519,59
457544659,-1225008388,81935,437,53
457544659,-1225008386,82015,406,44
457544658,-1225008385,82058,375,41
457544659,-1225008384,82089,384,38
457544659,-1225008385,82097,363,39
457544661,-1225008386,82062,365,37
457544665,-1225008387,82030,406,37
457544668,-1225008390,81991,438,41
457544671,-1225008391,81846,407,45
457544673,-1225008393,81804,386,42
457544676,-1225008394,81820,386,41
457544677,-1225008397,81784,357,40
457544684,-1225008400,81778,459,38
457544685,-1225008404,81725,409,47
457544685,-1225008408,81644,349,43
457544687,-1225008412,81591,336,38
457544692,-1225008416,81542,392,37
457544698,-1225008420,81514,457,42
457544700,-1225008426,81599,476,49
457544699,-1225008429,81599,397,50
457544699,-1225008435,81568,383,42
457544701,-1225008440,81519,369,41
457544703,-1225008444,81507,363,40
457544708,-1225008448,81471,377,39
457544713,-1225008450,81446,369,41
457544719,-1225008451,81422,363,40
457544718,-1225008456,81396,298,40
457544716,-1225008463,81391,293,34
457544712,-1225008466,81387,233,33
457544712,-1225008474,81327,296,28
457544714,-1225008482,81270,379,34
457544721,-1225008486,81227,403,42
457544724,-1225008488,81192,388,45
457544728,-1225008491,81158,397,43
457544729,-1225008493,81119,364,44
457544728,-1225008498,81074,342,42
457544726,-1225008500,81023,286,40
457544726,-1225008503,80937,280,35
457544728,-1225008505,80845,263,36
457544729,-1225008507,80775,241,35
457544727,-1225008510,80724,252,35
457544723,-1225008517,80736,320,36
457544720,-1225008521,80752,358,41
457544720,-1225008525,80796,384,43
